Date,Meal,Calories,Fat (g),Saturated Fat,Polyunsaturated Fat,Monounsaturated Fat,Trans Fat,Cholesterol,Sodium (mg),Potassium,Carbohydrates (g),Fiber,Sugar,Protein (g),Vitamin A,Vitamin C,Calcium,Iron,Note
2025-03-22,Breakfast,156.0,8.8,5.8,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,0.0,0.0,
2025-03-22,Dinner,679.9,21.8,5.2,1.3,2.8,0.0,127.2,932.1,303.6,79.2,1.9,3.9,43.7,2.0,0.0,1.0,5.6,
2025-03-22,Lunch,482.4,10.7,3.2,1.2,1.9,0.0,117.5,122.9,419.3,63.6,4.4,19.7,32.9,2.0,9.9,2.7,6.5,
2025-03-22,Snacks,635.0,34.5,20.5,1.0,0.0,0.0,0.0,72.4,0.0,74.1,3.8,33.7,8.3,0.0,0.0,0.0,0.0,
2025-03-23,Breakfast,156.0,8.8,5.8,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,0.0,0.0,
2025-03-23,Dinner,606.2,19.5,3.8,1.2,1.9,0.0,117.5,150.8,302.5,63.8,8.7,16.5,45.1,2.0,0.0,0.9,5.6,
2025-03-23,Lunch,458.3,18.5,64.2,0.5,3.7,0.0,0.0,5414.3,179.5,58.0,11.2,4.4,22.5,0.0,0.4,0.0,0.0,
2025-03-23,Snacks,259.2,12.7,10.3,0.0,0.0,0.0,0.0,334.0,0.0,17.7,0.0,26.8,6.1,0.0,0.0,15.0,0.0,
2025-03-24,Breakfast,156.0,8.8,5.8,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,0.0,0.0,
2025-03-24,Dinner,511.8,35.8,11.6,2.1,5.0,0.0,134.3,622.0,545.7,6.1,1.9,1.0,41.4,2.9,0.3,5.0,10.7,
2025-03-24,Lunch,540.1,16.6,1.8,0.0,0.1,0.0,0.0,151.6,7.5,47.6,3.7,8.4,49.8,0.0,0.0,0.3,0.4,
2025-03-24,Snacks,190.5,10.4,3.8,0.7,2.2,0.0,123.8,71.6,143.4,17.1,0.6,9.3,7.5,0.0,5.4,1.7,2.8,
2025-03-25,Breakfast,388.4,20.7,12.2,0.8,2.6,0.0,148.6,85.9,172.1,35.5,0.7,26.2,16.4,0.0,6.4,2.1,3.4,
2025-03-25,Dinner,613.1,29.8,7.7,0.0,0.0,0.0,0.0,430.0,0.0,46.7,0.1,6.3,36.7,0.0,0.0,9.0,0.0,
2025-03-25,Lunch,511.8,35.8,11.6,2.1,5.0,0.0,134.3,622.0,545.7,6.1,1.9,1.0,41.4,2.9,0.3,5.0,10.7,
2025-03-25,Snacks,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2025-03-26,Breakfast,188.2,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,19.0,0.0,17.8,8.4,0.0,0.0,36.0,0.0,
2025-03-26,Dinner,564.4,22.5,3.0,0.6,4.0,0.0,0.0,66.2,194.1,63.9,4.2,5.6,32.0,0.0,0.4,0.0,0.0,
2025-03-26,Lunch,613.1,29.8,7.7,0.0,0.0,0.0,0.0,430.0,0.0,46.7,0.1,6.3,36.7,0.0,0.0,9.0,0.0,
2025-03-26,Snacks,105.8,6.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,9.6,1.2,0.0,0.0,0.0,0.0,
2025-03-27,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,
2025-03-27,Dinner,512.7,16.6,9.0,0.0,0.0,0.0,0.0,213.6,116.8,48.1,2.9,5.2,43.4,0.0,9.9,1.8,0.9,
2025-03-27,Lunch,532.6,32.6,9.2,1.1,3.2,0.2,219.4,404.4,67.8,36.0,1.7,4.6,25.0,4.6,0.0,2.5,4.6,
2025-03-27,Snacks,208.0,6.2,3.7,0.1,0.0,0.0,0.0,395.4,56.6,30.8,3.2,25.3,6.9,0.0,16.4,15.9,1.4,
2025-03-28,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,
2025-03-28,Dinner,547.9,21.8,5.8,4.4,5.7,0.0,271.6,184.1,628.0,52.9,2.6,3.4,34.7,2.0,31.3,9.9,17.4,
2025-03-28,Lunch,471.8,13.4,7.0,0.0,0.0,0.0,0.0,143.5,116.8,48.1,2.9,5.2,40.4,0.0,9.9,1.8,0.9,
2025-03-28,Snacks,105.8,6.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,9.6,1.2,0.0,0.0,0.0,0.0,
2025-03-29,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,
2025-03-29,Dinner,291.0,10.2,3.0,0.0,0.0,0.0,67.8,162.0,817.8,22.2,3.6,3.6,21.6,6144.0,24.5,44.4,2.5,
2025-03-29,Lunch,547.9,21.8,5.8,4.4,5.7,0.0,271.6,184.1,628.0,52.9,2.6,3.4,34.7,2.0,31.3,9.9,17.4,
2025-03-29,Snacks,1192.5,35.3,9.6,1.5,4.2,0.0,226.8,583.5,584.3,99.1,7.4,44.5,21.2,0.0,0.0,54.9,10.2,
2025-03-30,Breakfast,328.9,17.2,10.6,0.3,1.9,0.0,19.3,322.1,2.2,27.6,0.1,11.2,15.0,0.0,0.0,36.2,0.0,
2025-03-30,Dinner,434.0,26.6,1.6,0.0,0.0,0.0,0.0,356.0,0.0,28.6,2.6,1.0,19.4,0.0,0.0,0.0,0.0,
2025-03-30,Lunch,825.6,29.8,7.7,0.1,1.2,0.0,3.6,916.0,581.2,67.2,1.6,6.5,28.1,0.1,0.0,0.7,4.7,
2025-03-30,Snacks,233.9,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,0.0,28.8,0.6,0.0,0.0,0.0,0.0,
2025-03-31,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,
2025-03-31,Dinner,667.2,23.5,7.2,2.7,5.1,0.0,33.0,904.2,257.4,74.9,6.4,27.4,18.2,0.0,2.0,20.2,18.5,
2025-03-31,Lunch,641.0,35.6,11.0,4.5,3.1,0.0,0.0,1.2,0.0,54.1,4.0,1.5,27.8,0.0,0.0,0.0,0.0,
2025-03-31,Snacks,347.0,20.9,3.3,0.9,2.6,0.0,0.0,2.2,191.0,39.3,1.2,25.1,2.5,0.0,5.3,1.0,2.0,
2025-04-01,Breakfast,334.1,10.8,6.3,0.1,0.9,0.0,0.0,994.1,164.3,37.3,0.8,34.1,23.5,0.0,4.6,36.9,1.7,
2025-04-01,Dinner,742.6,38.4,16.5,0.2,1.3,0.2,12.8,357.9,118.4,75.9,2.4,18.9,25.5,4.2,9.9,1.9,0.9,
2025-04-01,Lunch,509.8,18.8,5.3,0.0,0.0,0.0,0.0,5766.0,0.0,50.7,3.1,5.2,35.3,0.0,0.0,0.0,0.0,
2025-04-01,Snacks,307.0,13.8,6.3,1.7,5.2,0.0,0.0,0.4,0.0,42.4,0.5,19.2,3.6,0.0,0.0,0.0,0.0,
2025-04-02,Breakfast,234.8,10.9,5.8,0.0,0.0,0.0,0.0,264.0,0.0,15.8,0.0,11.2,15.8,0.0,0.0,36.0,0.0,
2025-04-02,Dinner,619.0,28.7,8.0,0.0,0.0,0.0,0.0,136.0,0.0,70.3,3.9,9.6,21.8,0.0,0.0,0.0,0.0,
2025-04-02,Lunch,559.3,23.6,4.3,0.9,1.8,0.0,205.5,64.5,66.0,48.5,3.2,1.4,40.1,0.0,0.0,2.4,4.6,
2025-04-02,Snacks,129.6,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9,0.0,5.5,10.5,0.0,0.0,0.0,0.0,
2025-04-03,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,
2025-04-03,Dinner,553.9,27.4,8.7,0.9,1.8,0.0,205.5,96.8,66.0,43.2,3.5,4.1,38.3,0.0,0.0,2.4,4.6,
2025-04-03,Lunch,510.8,19.3,5.2,3.1,4.7,0.0,323.0,187.0,423.7,45.6,2.9,9.0,38.0,2.0,6.3,4.7,11.8,
2025-04-03,Snacks,455.2,24.3,6.5,0.0,0.0,0.0,0.0,151.2,12.5,53.0,2.6,19.2,9.8,0.0,0.0,1.2,3.0,
2025-04-04,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,
2025-04-04,Dinner,553.9,27.4,8.7,0.9,1.8,0.0,205.5,96.8,66.0,43.2,3.5,4.1,38.3,0.0,0.0,2.4,4.6,
2025-04-04,Lunch,623.3,25.0,6.4,3.9,4.8,0.0,220.3,168.0,611.5,58.9,8.9,12.7,43.1,2.0,31.3,9.3,16.1,
2025-04-04,Snacks,299.2,13.7,3.1,0.0,0.0,0.0,0.0,7.5,12.5,39.8,1.5,9.8,8.0,0.0,0.0,1.2,3.0,
2025-04-05,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,
2025-04-05,Dinner,950.0,56.0,5.0,0.0,0.0,0.0,80.0,541.8,0.0,56.0,7.0,2.0,58.0,0.0,0.0,0.0,0.0,
2025-04-05,Lunch,660.2,18.5,11.5,1.7,2.8,0.0,220.3,247.1,465.9,83.2,1.4,6.7,38.1,2.0,0.0,2.2,9.2,
2025-04-05,Snacks,802.8,1.2,0.0,0.0,0.0,0.0,0.0,15.2,3.2,38.0,0.0,0.0,3.4,0.0,0.0,0.0,0.4,
2025-04-06,Breakfast,219.4,11.7,6.3,0.0,0.0,0.0,0.0,264.0,0.0,20.1,2.4,13.1,9.4,0.0,0.0,36.0,0.0,
2025-04-06,Dinner,660.2,18.5,11.5,1.7,2.8,0.0,220.3,247.1,465.9,83.2,1.4,6.7,38.1,2.0,0.0,2.2,9.2,
2025-04-06,Lunch,1070.0,12.3,2.0,4.5,4.8,0.0,0.0,1952.3,0.0,126.5,18.0,18.8,57.5,0.0,0.0,0.0,0.0,
2025-04-06,Snacks,213.5,5.9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.9,0.0,4.8,8.3,0.0,0.0,0.0,0.0,
2025-04-07,Breakfast,209.0,10.0,6.5,0.0,0.0,0.0,0.0,132.0,0.0,20.8,0.0,15.3,9.6,0.0,0.0,18.0,0.0,
2025-04-07,Dinner,571.9,18.2,5.2,3.0,3.8,0.0,205.5,67.4,66.0,61.0,5.4,7.2,43.9,0.0,0.0,2.4,4.6,
2025-04-07,Lunch,382.4,20.9,3.5,0.0,0.0,0.0,0.0,0.0,0.0,14.3,9.5,3.6,39.6,0.0,0.0,0.0,0.0,
2025-04-07,Snacks,91.5,0.5,0.1,0.0,0.0,0.0,0.0,7.0,191.0,23.4,1.7,20.1,1.2,0.0,5.3,1.0,2.0,
2025-04-08,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,
2025-04-08,Dinner,642.3,34.9,9.1,2.4,6.2,0.0,85.0,197.3,658.6,54.1,9.3,9.0,34.6,3.6,3.0,6.4,9.4,
2025-04-08,Lunch,509.7,30.7,5.4,0.0,0.0,0.0,0.0,971.2,0.0,26.6,5.5,2.6,34.4,0.0,0.0,0.0,0.0,
2025-04-09,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,
2025-04-09,Dinner,616.0,30.6,7.6,2.0,3.7,0.0,85.0,209.5,537.3,55.9,8.2,8.2,33.5,2.4,2.6,5.3,9.3,
2025-04-09,Lunch,700.6,37.7,8.1,2.0,3.7,0.0,85.0,392.5,537.3,49.7,4.1,9.3,42.3,2.4,2.6,5.3,9.3,
2025-04-09,Snacks,380.3,12.8,8.1,0.0,0.0,0.0,0.0,5.0,0.0,53.9,3.4,14.2,13.6,0.0,0.0,0.0,0.0,
2025-04-10,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,
2025-04-10,Dinner,421.9,20.5,7.6,0.0,0.0,0.0,0.0,68.2,0.0,45.8,2.5,6.0,14.7,2.4,0.2,2.2,0.2,
2025-04-10,Lunch,616.9,29.6,8.0,2.1,4.7,0.0,85.0,391.2,585.8,57.8,5.2,5.8,33.1,2.4,2.7,5.3,9.3,
2025-04-10,Snacks,628.0,9.9,0.1,0.1,0.0,0.0,0.0,4.0,382.0,56.8,1.8,47.3,5.3,0.0,10.7,2.0,4.0,
2025-04-11,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,
2025-04-11,Dinner,514.0,20.8,5.9,2.8,3.5,0.0,117.5,226.4,302.5,45.4,4.1,2.0,36.6,2.0,0.0,0.9,5.6,
2025-04-11,Lunch,432.8,16.6,4.9,1.6,4.9,0.0,117.5,202.3,448.0,43.3,2.9,1.0,29.6,4.4,0.5,3.1,5.8,
2025-04-11,Snacks,892.8,45.4,16.1,0.1,0.7,0.0,0.0,711.5,0.0,74.4,0.8,56.6,41.7,0.0,0.0,22.5,0.0,
2025-04-12,Breakfast,237.6,13.2,8.7,0.0,0.0,0.0,0.0,396.0,0.0,16.8,0.0,16.8,12.6,0.0,0.0,54.0,0.0,
2025-04-12,Dinner,514.0,20.8,5.9,2.8,3.5,0.0,117.5,226.4,302.5,45.4,4.1,2.0,36.6,2.0,0.0,0.9,5.6,
2025-04-12,Lunch,514.0,20.8,5.9,2.8,3.5,0.0,117.5,226.4,302.5,45.4,4.1,2.0,36.6,2.0,0.0,0.9,5.6,
2025-04-12,Snacks,896.5,11.9,0.0,0.0,0.0,0.0,0.0,66.7,7.4,60.8,0.0,49.9,15.4,0.0,0.0,0.0,0.4,
2025-04-13,Breakfast,237.6,13.2,8.7,0.0,0.0,0.0,0.0,396.0,0.0,16.8,0.0,16.8,12.6,0.0,0.0,54.0,0.0,
2025-04-13,Dinner,532.5,18.8,7.9,0.0,0.0,0.0,0.0,159.7,58.4,55.0,3.6,5.1,37.0,0.0,4.9,0.9,0.5,
2025-04-13,Lunch,492.3,15.8,5.9,0.0,0.0,0.0,0.0,19.7,58.4,55.0,3.6,5.1,33.8,0.0,4.9,0.9,0.5,
2025-04-13,Snacks,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2025-04-14,Breakfast,306.4,14.4,9.4,0.0,0.0,0.0,0.0,429.0,0.0,30.5,0.0,22.3,13.8,0.0,0.0,58.5,0.0,
2025-04-14,Dinner,560.9,21.1,3.0,1.4,1.4,0.1,67.3,851.4,295.8,55.1,7.1,8.4,47.9,0.0,2.3,1.2,4.6,
2025-04-14,Lunch,530.4,19.1,7.7,0.4,0.1,0.0,0.0,143.1,117.8,51.2,4.1,4.1,37.6,0.0,4.9,2.3,10.0,
2025-04-14,Snacks,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2025-04-15,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,
2025-04-15,Dinner,447.5,22.4,4.1,2.3,7.1,0.4,63.5,1161.0,428.6,33.5,5.1,5.1,30.8,0.0,0.2,0.0,7.1,
2025-04-15,Lunch,614.9,23.7,4.7,1.5,2.0,0.1,67.3,851.5,295.8,61.4,7.5,8.9,49.2,0.0,2.3,1.2,4.6,
2025-04-15,Snacks,233.0,9.3,3.6,0.0,0.0,0.0,0.0,165.0,0.0,15.1,0.0,7.1,18.3,0.0,0.0,22.5,0.0,
2025-04-16,Breakfast,249.2,9.7,6.4,0.1,0.0,0.0,0.0,286.0,260.8,30.3,1.4,24.7,9.7,0.0,16.0,39.4,0.0,
2025-04-16,Dinner,608.6,30.8,12.8,1.6,1.6,0.0,0.0,554.2,0.0,62.6,3.4,7.7,21.5,0.0,0.0,0.0,0.0,
2025-04-16,Lunch,581.0,25.5,5.6,2.9,7.8,0.6,284.9,163.5,480.5,44.4,3.7,4.0,44.4,0.0,0.0,2.4,13.4,
2025-04-17,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,
2025-04-17,Dinner,797.8,37.6,10.9,0.0,0.0,0.0,0.0,1733.1,0.0,82.2,4.0,7.6,30.0,0.0,0.0,0.0,0.0,
2025-04-17,Lunch,608.6,30.8,12.8,1.6,1.6,0.0,0.0,554.2,0.0,62.6,3.4,7.7,21.5,0.0,0.0,0.0,0.0,
2025-04-17,Snacks,253.0,15.0,1.6,0.9,1.8,0.0,205.5,64.5,66.0,25.5,0.0,0.1,6.7,0.0,0.0,2.4,4.6,
2025-04-18,Breakfast,187.2,11.8,8.2,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,9.2,0.0,0.0,0.0,0.0,
2025-04-18,Dinner,407.3,16.0,4.9,0.0,0.0,0.0,0.0,1732.5,0.0,47.0,2.3,4.3,20.0,0.0,0.0,0.0,0.0,
2025-04-18,Lunch,407.3,16.0,4.9,0.0,0.0,0.0,0.0,1732.5,0.0,47.0,2.3,4.3,20.0,0.0,0.0,0.0,0.0,
2025-04-18,Snacks,1391.2,28.0,0.0,0.0,0.0,0.0,0.0,3.4,6.7,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,
2025-04-19,Dinner,486.0,25.0,12.3,0.0,0.0,0.0,0.0,1.5,0.0,31.8,0.0,0.1,19.2,0.0,0.0,0.0,0.0,
2025-04-19,Lunch,554.0,36.1,9.7,8.2,8.2,0.0,425.2,458.2,965.4,37.0,3.7,4.6,25.0,0.0,1.8,8.6,9.8,
2025-04-19,Snacks,893.7,1.1,0.0,0.0,0.0,0.0,0.0,72.5,37.7,31.9,0.0,29.7,10.4,0.0,0.0,1.7,3.1,
2025-04-20,Breakfast,195.0,10.8,6.9,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0,
2025-04-20,Dinner,794.3,36.8,14.2,0.8,4.0,0.1,70.1,128.3,110.6,97.6,6.1,26.9,21.9,10.0,0.0,6.6,5.1,
2025-04-20,Lunch,551.0,23.5,7.8,2.3,8.5,0.0,115.2,1057.6,1135.9,33.1,4.9,5.7,48.0,0.8,1.3,3.1,12.8,
2025-04-20,Snacks,626.4,21.0,0.0,0.0,0.0,0.0,0.0,21.0,312.0,66.0,0.0,22.2,0.0,0.0,0.0,3.0,6.0,
2025-04-21,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,
2025-04-21,Dinner,721.1,45.4,13.5,2.1,6.9,0.0,2.2,421.5,336.9,47.3,3.7,0.8,34.3,1.4,3.4,2.7,1.4,
2025-04-21,Lunch,551.6,20.5,7.7,0.0,0.0,0.0,0.0,234.1,0.0,61.9,2.5,6.9,29.9,0.0,0.0,0.0,0.0,
2025-04-21,Snacks,163.7,9.7,5.9,0.0,0.0,0.0,0.0,59.2,0.0,16.9,0.0,10.4,1.9,0.0,0.0,0.0,0.0,
2025-04-22,Breakfast,146.4,8.4,5.8,0.0,0.0,0.0,0.0,0.0,525.6,10.4,0.0,10.4,6.8,0.0,0.0,36.0,0.0,
2025-04-22,Dinner,541.0,33.9,3.0,1.3,1.4,0.0,0.0,1446.2,176.6,26.1,0.5,2.7,34.3,0.0,3.3,4.8,0.8,
2025-04-22,Lunch,533.8,43.5,15.6,1.0,7.0,0.0,0.0,495.9,339.5,11.7,4.8,0.9,31.4,0.0,0.7,0.0,0.0,
2025-04-23,Breakfast,238.6,8.7,5.9,0.1,0.0,0.0,0.0,0.0,835.3,32.0,1.6,25.4,7.5,0.0,19.0,36.5,0.0,
2025-04-23,Dinner,460.9,15.1,6.0,2.0,2.7,0.0,117.5,398.8,302.5,44.8,0.6,0.1,34.8,2.0,0.0,0.9,5.6,
2025-04-23,Lunch,526.3,32.9,4.8,0.0,0.0,0.0,0.0,1665.0,0.0,18.0,0.0,0.9,40.4,0.0,0.0,0.0,0.0,
2025-04-23,Snacks,412.7,16.7,10.4,0.1,0.0,0.0,0.0,0.2,309.7,60.6,2.4,49.0,5.6,0.0,19.0,0.5,0.0,
2025-04-24,Breakfast,146.4,8.4,5.8,0.0,0.0,0.0,0.0,0.0,525.6,10.4,0.0,10.4,6.8,0.0,0.0,36.0,0.0,
2025-04-24,Dinner,955.0,44.8,24.0,2.0,2.7,0.0,117.5,665.2,302.5,95.2,0.6,46.9,40.4,2.0,0.0,0.9,5.6,
2025-04-24,Lunch,336.0,13.3,7.4,0.4,2.8,0.0,30.0,5100.2,3.0,44.5,2.7,2.0,9.4,8.0,0.0,0.0,0.0,
2025-04-24,Snacks,303.4,15.5,1.7,0.0,0.0,0.0,0.0,0.0,0.0,28.0,9.5,15.5,17.4,0.0,0.0,0.0,0.0,
2025-04-25,Breakfast,73.2,4.2,2.9,0.0,0.0,0.0,0.0,0.0,262.8,5.2,0.0,5.2,3.4,0.0,0.0,18.0,0.0,
2025-04-25,Dinner,415.8,21.0,8.7,0.0,0.0,0.0,0.0,0.1,0.0,40.9,3.0,4.9,17.1,0.0,0.0,0.0,0.0,
2025-04-25,Lunch,765.3,33.9,15.2,0.7,4.7,0.0,48.4,147.4,5.4,89.6,2.5,2.5,23.9,0.0,0.0,0.5,15.0,
2025-04-25,Snacks,786.0,48.4,2.8,1.6,27.6,0.0,0.0,320.0,0.0,78.0,3.6,24.2,9.2,0.0,0.0,0.0,0.0,
2025-04-26,Breakfast,146.4,8.4,5.8,0.0,0.0,0.0,0.0,0.0,525.6,10.4,0.0,10.4,6.8,0.0,0.0,36.0,0.0,
2025-04-26,Dinner,474.8,37.8,11.9,5.1,10.5,0.0,159.9,622.3,221.9,2.8,0.0,1.3,28.8,0.0,0.0,2.0,4.8,
2025-04-26,Lunch,509.1,23.9,8.8,0.0,0.0,0.0,0.0,832.9,0.0,59.6,4.0,15.5,13.2,0.0,0.0,0.0,0.0,
2025-04-27,Breakfast,219.2,8.6,5.9,0.1,0.0,0.0,0.0,0.0,770.1,27.4,1.3,22.3,7.4,0.0,15.0,36.4,0.0,
2025-04-27,Dinner,622.4,24.6,5.0,0.0,0.0,0.0,0.0,561.8,6.0,68.8,2.6,26.7,34.4,7.0,7.0,0.4,0.2,
2025-04-27,Lunch,459.6,35.8,12.3,6.0,12.3,0.0,186.6,603.3,259.0,1.4,0.0,0.5,31.0,0.0,0.0,2.4,5.6,
2025-04-28,Breakfast,146.4,8.4,5.8,0.0,0.0,0.0,0.0,0.0,525.6,10.4,0.0,10.4,6.8,0.0,0.0,36.0,0.0,
2025-04-28,Dinner,556.1,28.0,8.0,2.0,2.0,0.0,0.0,117.5,500.0,43.7,5.2,13.6,35.5,0.0,0.0,2.3,0.0,
2025-04-28,Lunch,565.7,19.7,4.5,0.0,0.0,0.0,0.0,578.8,6.0,64.7,0.0,19.7,33.4,6.0,6.0,2.7,0.2,
2025-04-28,Snacks,717.2,28.1,15.3,0.0,0.0,0.0,5.2,180.2,169.8,70.6,2.6,56.0,22.0,0.0,0.0,26.5,5.6,
2025-04-29,Breakfast,146.4,8.4,5.8,0.0,0.0,0.0,0.0,0.0,525.6,10.4,0.0,10.4,6.8,0.0,0.0,36.0,0.0,
2025-04-29,Dinner,502.2,17.0,5.7,0.1,0.0,0.2,18.3,279.8,272.7,49.0,5.0,8.9,42.9,0.0,0.1,7.5,0.2,
2025-04-29,Lunch,502.3,21.1,3.8,0.0,0.0,0.0,0.0,6377.5,0.0,46.8,3.1,2.7,31.5,0.0,0.0,2.3,0.0,
2025-04-29,Snacks,304.4,16.8,0.4,0.0,0.0,0.0,0.0,590.0,195.6,14.1,1.3,9.5,24.7,0.0,12.0,0.3,0.0,
2025-04-30,Breakfast,209.5,8.6,5.9,0.0,0.0,0.0,0.0,0.0,737.5,25.2,1.1,20.7,7.3,0.0,13.0,36.3,0.0,
2025-04-30,Dinner,505.7,18.4,4.8,1.2,1.2,0.0,0.0,586.5,0.0,55.4,3.3,3.7,34.5,0.0,0.0,0.0,0.0,
2025-04-30,Lunch,539.2,22.2,4.3,5.5,2.5,0.0,0.0,1606.3,0.0,41.9,5.1,4.3,45.9,0.0,0.0,9.0,0.0,
2025-04-30,Snacks,746.2,46.8,26.5,0.0,0.0,0.0,0.0,0.0,0.0,56.3,7.1,51.5,17.2,0.0,0.0,0.0,0.0,
2025-05-01,Breakfast,146.4,8.4,5.8,0.0,0.0,0.0,0.0,0.0,525.6,10.4,0.0,10.4,6.8,0.0,0.0,36.0,0.0,
2025-05-01,Dinner,807.3,43.4,10.7,10.6,5.9,0.0,7.6,440.4,277.6,83.3,4.9,9.6,23.4,0.0,7.7,1.5,2.3,
2025-05-01,Lunch,567.7,18.5,4.9,1.2,1.2,0.0,0.0,586.6,0.0,70.9,3.5,18.4,34.7,0.0,30.0,0.0,0.0,
2025-05-01,Snacks,1218.5,6.3,0.4,0.0,0.0,0.0,0.0,28.5,3.3,80.6,1.6,53.2,2.7,0.0,0.0,0.0,0.4,
2025-05-02,Breakfast,146.4,8.4,5.8,0.0,0.0,0.0,0.0,0.0,525.6,10.4,0.0,10.4,6.8,0.0,0.0,36.0,0.0,
2025-05-02,Dinner,996.9,64.2,14.8,8.5,9.1,0.0,216.0,1874.9,739.5,65.2,6.1,4.8,40.9,0.2,35.1,2.1,28.3,
2025-05-02,Lunch,557.7,22.4,8.3,4.9,1.7,0.2,0.0,5512.6,254.2,71.7,6.3,21.8,19.3,2.6,10.0,5.2,7.5,
2025-05-02,Snacks,1025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,44.0,0.0,40.0,0.0,0.0,0.0,0.0,0.1,
2025-05-03,Breakfast,395.5,17.3,5.2,0.0,0.0,0.0,0.0,59.9,146.0,47.9,3.3,13.1,16.1,3.0,8.5,0.5,1.0,
2025-05-04,Breakfast,78.0,4.4,2.9,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,5.6,4.2,0.0,0.0,0.0,0.0,
2025-05-05,Breakfast,78.0,4.4,2.9,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,5.6,4.2,0.0,0.0,0.0,0.0,
2025-05-06,Breakfast,156.0,8.8,5.8,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,0.0,0.0,
2025-05-06,Dinner,545.1,17.8,4.0,0.0,0.0,0.0,0.0,0.0,0.0,62.8,5.1,4.7,35.6,0.0,0.0,0.0,0.0,
2025-05-06,Lunch,468.0,34.5,8.7,1.9,8.8,0.0,205.5,127.2,459.3,13.8,5.1,1.4,34.7,0.0,0.7,2.6,4.7,
2025-05-06,Snacks,737.8,23.4,9.3,0.3,0.0,0.0,0.0,370.0,0.0,37.6,7.1,7.1,21.8,0.0,0.0,0.0,0.0,
2025-05-07,Breakfast,348.1,17.2,7.6,0.0,0.0,0.0,0.0,0.0,0.0,27.5,9.5,16.1,25.4,0.0,0.0,0.0,0.0,
